,mov_href,mov_title,mov_year,mov_type,mov_rating
504,tt10851652,Oppo: Find Me,2011.0,4,6.4
505,tt10856664,Wild Aid: Leonardo DiCaprio and Jackie Chan,2011.0,4,6.0
506,tt1616195,J. Edgar,2011.0,0,6.5
507,tt5295894,Inception: The Cobol Job,2010.0,4,7.8
508,tt1375666,Inception,2010.0,0,8.8
509,tt1130884,Shutter Island,2010.0,0,8.2
510,tt0959337,Revolutionary Road,2008.0,0,7.3
511,tt0450259,Blood Diamond,2006.0,0,8.0
512,tt0407887,The Departed,2006.0,0,8.5
513,tt0338751,The Aviator,2004.0,0,7.5
514,tt0264464,Catch Me If You Can,2002.0,0,8.1
515,tt0217505,Gangs of New York,2002.0,0,7.5
516,tt0119004,Don's Plum,2001.0,0,5.7
517,tt0163978,The Beach,2000.0,0,6.7
518,tt0120533,Celebrity,1998.0,0,6.3
519,tt0120744,The Man in the Iron Mask,1998.0,0,6.5
520,tt0120338,Titanic,1997.0,0,7.8
521,tt15304034,The Cardigans - Lovefool (Romeo + Juliet Version),1996.0,7,7.8
522,tt0117509,Romeo + Juliet,1996.0,0,6.7
523,tt10852498,Honda: Miracle Civic,1995.0,4,4.5
524,tt0114702,Total Eclipse,1995.0,0,6.5
525,tt0112461,The Basketball Diaries,1995.0,0,7.3
526,tt0109820,The Foot Shooting Party,1994.0,6,5.5
527,tt0088527,Growing Pains,1987.0,1,6.6
528,tt0105156,Poison Ivy,1992.0,0,5.4
529,tt10851578,Kraft: Kraft Free Singles,1991.0,4,6.1
530,tt0101627,Critters 3,1991.0,0,4.5
531,tt0098887,Parenthood,1990.0,1,5.9
532,tt0094540,Roseanne,1988.0,1,7.0
533,tt10257288,"Street Safe, Street Smart",1990.0,4,6.3
534,tt0086793,Santa Barbara,1990.0,1,5.7
535,tt0096673,The Outsiders,1990.0,1,7.3
536,tt10850602,Bubble Yum: Keeps it Poppin',1989.0,4,6.5
537,tt10851610,Fred Meyer: You'll Find it at Freddy's,1989.0,4,5.4
538,tt0096661,The New Lassie,1989.0,1,6.3
539,tt0190196,Romper Room,1979.0,1,7.4
540,tt10640346,Babylon,2022.0,0,
541,tt12593682,Bullet Train,2022.0,0,
542,tt13320622,Lost City of D,2022.0,0,
543,tt14067406,Fast Times at Ridgemont High Table Read,2020.0,5,6.9
544,tt2935510,Ad Astra,2019.0,0,6.5
545,tt5463162,Deadpool 2,2018.0,0,7.7
546,tt3640424,Allied,2016.0,0,7.1
547,tt6024606,Voyage of Time: The IMAX Experience,2016.0,11,7.8
548,tt1596363,The Big Short,2015.0,0,7.8
549,tt3707106,By the Sea,2015.0,0,5.3
550,tt2713180,Fury,2014.0,0,7.6
551,tt2193215,The Counselor,2013.0,0,5.3
552,tt2024544,12 Years a Slave,2013.0,0,8.1
553,tt0816711,World War Z,2013.0,0,7.0
554,tt1764234,Killing Them Softly,2012.0,0,6.2
555,tt2290075,8,2012.0,2,7.0
556,tt1402488,Happy Feet Two,2011.0,0,5.9
557,tt1210166,Moneyball,2011.0,0,7.6
558,tt0478304,The Tree of Life,2011.0,0,6.8
559,tt1001526,Megamind,2010.0,0,7.3
560,tt1448751,Beyond All Boundaries,2009.0,6,7.4
561,tt0361748,Inglourious Basterds,2009.0,0,8.3
562,tt0421715,The Curious Case of Benjamin Button,2008.0,0,7.8
563,tt0887883,Burn After Reading,2008.0,0,7.0
564,tt12753128,SoftBank Commercial,2008.0,6,6.4
565,tt0443680,The Assassination of Jesse James by the Coward Robert Ford,2007.0,0,7.5
566,tt0449467,Babel,2006.0,0,7.4
567,tt0356910,Mr. & Mrs. Smith,2005.0,0,6.5
568,tt0349903,Ocean's Twelve,2004.0,0,6.5
569,tt0332452,Troy,2004.0,0,7.3
570,tt3419296,Sinbad and the Cyclops Island,2003.0,4,6.9
571,tt0165982,Sinbad: Legend of the Seven Seas,2003.0,0,6.7
572,tt0270288,Confessions of a Dangerous Mind,2002.0,0,7.0
573,tt0240772,Ocean's Eleven,2001.0,0,7.7
574,tt0108778,Friends,1995.0,1,8.8
575,tt0266987,Spy Game,2001.0,0,7.1
576,tt0236493,The Mexican,2001.0,0,6.1
577,tt0208092,Snatch,2000.0,0,8.3
578,tt0137523,Fight Club,1999.0,0,8.8
579,tt0120601,Being John Malkovich,1999.0,0,7.7
580,tt0119643,Meet Joe Black,1998.0,0,7.2
581,tt0120102,Seven Years in Tibet,1997.0,0,7.1
582,tt0118972,The Devil's Own,1997.0,0,6.2
583,tt0114746,12 Monkeys,1995.0,0,8.0
584,tt0110322,Legends of the Fall,1994.0,0,7.5
585,tt0110148,Interview with the Vampire: The Vampire Chronicles,1994.0,0,7.5
586,tt0109783,The Favor,1994.0,0,5.3
587,tt0108399,True Romance,1993.0,0,7.9
588,tt0107302,Kalifornia,1993.0,0,6.7
589,tt0104007,Contact,1993.0,6,6.2
590,tt0105265,A River Runs Through It,1992.0,0,7.2
591,tt0096708,Tales from the Crypt,1989.0,1,8.0
592,tt0104009,Cool World,1992.0,0,4.9
593,tt0166002,Two-Fisted Tales,1992.0,2,5.8
594,tt0104567,Johnny Suede,1991.0,0,5.8
595,tt0103074,Thelma & Louise,1991.0,0,7.5
596,tt0098804,Glory Days,1990.0,1,5.6
597,tt0101268,Across the Tracks,1990.0,0,5.8
598,tt0100797,Too Young to Die?,1990.0,2,5.9
599,tt0099829,The Image,1990.0,2,5.4
600,tt0092492,Thirtysomething,1989.0,1,7.4
601,tt0097478,Happy Together,1989.0,0,6.0
602,tt0097136,Cutting Class,1989.0,0,4.5
603,tt0094466,Freddy's Nightmares,1989.0,1,6.4
604,tt0090444,Head of the Class,1989.0,1,6.6
605,tt0118930,The Dark Side of the Sun,1988.0,0,5.5
606,tt0096179,A Stoning in Fulham County,1988.0,2,5.9
607,tt0077000,Dallas,1987.0,1,7.0
608,tt0093407,Less Than Zero,1987.0,0,6.4
609,tt0093638,No Man's Land,1987.0,0,6.1
610,tt0093640,No Way Out,1987.0,0,7.1
611,tt0057731,Another World,1983.0,1,7.0
612,tt0093231,Hunk,1987.0,0,4.7
613,tt1123441,Luna Park,,0,
614,tt5617712,Live Die Repeat and Repeat,,0,
615,tt15073568,Untitled Tom Cruise/SpaceX Project,,0,
616,tt9603208,Mission: Impossible 8,2023.0,0,
617,tt9603212,Mission: Impossible 7,2022.0,0,
618,tt1745960,Top Gun: Maverick,2022.0,0,
619,tt4912910,Mission: Impossible - Fallout,2018.0,0,7.7
620,tt3532216,American Made,2017.0,0,7.2
621,tt3393786,Jack Reacher: Never Go Back,2016.0,0,6.2
622,tt2381249,Mission: Impossible - Rogue Nation,2015.0,0,7.4
623,tt1631867,Edge of Tomorrow,2014.0,0,7.9
624,tt1483013,Oblivion,2013.0,0,7.0
625,tt0790724,Jack Reacher,2012.0,0,7.0
626,tt1336608,Rock of Ages,2012.0,0,5.9
627,tt1229238,Mission: Impossible - Ghost Protocol,2011.0,0,7.4
628,tt1013743,Knight and Day,2010.0,0,6.3
629,tt0985699,Valkyrie,2008.0,0,7.1
630,tt0942385,Tropic Thunder,2008.0,0,7.0
631,tt0891527,Lions for Lambs,2007.0,0,6.2
632,tt0317919,Mission: Impossible III,2006.0,0,6.9
633,tt0407304,War of the Worlds,2005.0,0,6.5
634,tt0369339,Collateral,2004.0,0,7.5
635,tt0325710,The Last Samurai,2003.0,0,7.7
636,tt0181689,Minority Report,2002.0,0,7.6
637,tt0259711,Vanilla Sky,2001.0,0,6.9
638,tt0120755,Mission: Impossible II,2000.0,0,6.1
639,tt0175880,Magnolia,1999.0,0,8.0
640,tt5094696,Aimee Mann: Save Me,1999.0,7,6.6
641,tt0120663,Eyes Wide Shut,1999.0,0,7.4
642,tt0116695,Jerry Maguire,1996.0,0,7.3
643,tt0117060,Mission: Impossible,1996.0,0,7.1
644,tt0106918,The Firm,1993.0,0,6.8
645,tt0104257,A Few Good Men,1992.0,0,7.7
646,tt0104231,Far and Away,1992.0,0,6.6
647,tt0099371,Days of Thunder,1990.0,0,6.1
648,tt0096969,Born on the Fourth of July,1989.0,0,7.2
649,tt0095953,Rain Man,1988.0,0,8.0
650,tt0094889,Cocktail,1988.0,0,5.9
651,tt0090863,The Color of Money,1986.0,0,7.0
652,tt0092099,Top Gun,1986.0,0,6.9
653,tt0089469,Legend,1985.0,0,6.4
654,tt0085154,All the Right Moves,1983.0,0,6.0
655,tt0086200,Risky Business,1983.0,0,6.8
656,tt0086066,The Outsiders,1983.0,0,7.1
657,tt0085868,Losin' It,1982.0,0,4.9
658,tt0083169,Taps,1981.0,0,6.8
659,tt0082329,Endless Love,1981.0,0,4.9
660,tt7974256,Outrider,,1,
661,tt2479722,The Legend of Conan,,0,
662,tt2334867,Triplets,,0,
663,tt13064902,Untitled Arnold Schwarzenegger/Skydance Project,,1,
664,tt5765844,Kung Fury 2,2022.0,0,
665,tt10408914,Superhero Kindergarten,2021.0,1,7.7
666,tt10437042,Predator: Hunting Grounds,2020.0,8,6.4
667,tt6450804,Terminator: Dark Fate,2019.0,0,6.2
668,tt6218010,Iron Mask,2019.0,0,4.7
669,tt13389722,Andreas Gabalier Feat. Arnold Schwarzenegger: Pump It Up (The Motivation Song),2019.0,7,5.2
670,tt10922386,Chad Goes Deep,2019.0,1,7.2
671,tt5689068,Killing Gunther,2017.0,0,4.8
672,tt4581576,Aftermath,2017.0,0,5.7
673,tt16253706,WWE 2K16 - Arnold Schwarzenegger Terminator Commercial,2015.0,4,
674,tt4824394,Terminator Genisys: The YouTube Chronicles,2015.0,3,4.4
675,tt2039625,Epic Rap Battles of History,2015.0,9,8.1
676,tt1340138,Terminator Genisys,2015.0,0,6.3
677,tt1881002,Maggie,2015.0,0,5.6
678,tt0369179,Two and a Half Men,2015.0,1,7.0
679,tt8935200,Sabotage: Alternate Endings:,2014.0,4,5.9
680,tt8935206,Sabotage: Deleted Scenes,2014.0,4,6.3
681,tt2333784,The Expendables 3,2014.0,0,6.1
682,tt4916238,Family Guy: The Quest for Stuff,2014.0,8,5.9
683,tt1742334,Sabotage,2014.0,0,5.7
684,tt8290264,Bud Light: Ian Up for Whatever,2014.0,4,4.8
685,tt1211956,Escape Plan,2013.0,0,6.7
686,tt1549920,The Last Stand,2013.0,0,6.3
687,tt1764651,The Expendables 2,2012.0,0,6.6
688,tt1320253,The Expendables,2010.0,0,6.5
689,tt0416891,The Kid & I,2005.0,0,5.3
690,tt0327437,Around the World in 80 Days,2004.0,0,5.9
691,tt0364056,Terminator 3: Rise of the Machines,2003.0,8,6.3
692,tt0327850,The Rundown,2003.0,0,6.7
693,tt0181852,Terminator 3: Rise of the Machines,2003.0,0,6.3
694,tt0337550,Liberty's Kids: Est. 1776,2002.0,1,7.9
695,tt0233469,Collateral Damage,2002.0,0,5.5
696,tt15739442,The Terminator: 'Terminated' Deleted Scenes,2001.0,4,8.9
697,tt0216216,The 6th Day,2000.0,0,5.9
698,tt7043958,Bon Jovi: Say It Isn't So,2000.0,7,6.7
699,tt0146675,End of Days,1999.0,0,5.8
700,tt0118688,Batman & Robin,1997.0,0,3.8
701,tt0116705,Jingle All the Way,1996.0,0,5.7
702,tt0116213,Eraser,1996.0,0,6.1
703,tt0117880,T2 3-D: Battle Across Time,1996.0,4,7.7
704,tt0110216,Junior,1994.0,0,4.7
705,tt0111503,True Lies,1994.0,0,7.2
706,tt15738638,Terminator 2: Judgment Day - Deleted Scenes,1993.0,4,8.8
707,tt0138322,Beretta's Island,1993.0,0,2.8
708,tt0107362,Last Action Hero,1993.0,0,6.4
709,tt8673008,AC/DC: Big Gun,1993.0,7,7.8
710,tt0106673,Dave,1993.0,0,6.8
711,tt0104732,Lincoln,1992.0,2,6.9
712,tt0103961,Christmas in Connecticut,1992.0,2,4.8
713,tt8721720,Nissin Cup Noodle: Arnold Schwarzenegger,1991.0,6,5.5
714,tt0244839,Terminator 2: Judgment Day,1991.0,8,8.1
715,tt5707430,Guns N' Roses: You Could Be Mine,1991.0,7,8.0
716,tt0103064,Terminator 2: Judgment Day,1991.0,0,8.5
717,tt8721718,Nissin Cup Noodle: Arnold Schwarzenegger 'Noodle Man',1990.0,6,6.0
718,tt0099938,Kindergarten Cop,1990.0,0,6.2
719,tt0100802,Total Recall,1990.0,0,7.5
720,tt0096320,Twins,1988.0,0,6.1
721,tt0095963,Red Heat,1988.0,0,6.1
722,tt0093773,Predator,1987.0,0,7.8
723,tt0093894,The Running Man,1987.0,0,6.7
724,tt0091828,Raw Deal,1986.0,0,5.6
725,tt8571360,Stop the Madness,1986.0,7,4.9
726,tt0088944,Commando,1985.0,0,6.7
727,tt0089893,Red Sonja,1985.0,0,5.1
728,tt0088247,The Terminator,1984.0,0,8.0
729,tt0087078,Conan the Destroyer,1984.0,0,5.9
730,tt0082198,Conan the Barbarian,1982.0,0,6.9
731,tt13068070,Girlschool: Don't Call It Love,1982.0,7,5.3
732,tt0080947,The Jayne Mansfield Story,1980.0,2,5.2
733,tt0079858,Scavenger Hunt,1979.0,0,5.9
734,tt0080097,The Villain,1979.0,0,5.3
735,tt0075575,The San Pedro Beach Bums,1977.0,1,6.4
736,tt0068135,The Streets of San Francisco,1977.0,1,7.3
737,tt0075268,Stay Hungry,1976.0,0,5.6
738,tt0438076,Happy Anniversary and Goodbye,1974.0,2,5.6
739,tt0070334,The Long Goodbye,1973.0,0,7.6
740,tt0065832,Hercules in New York,1970.0,0,3.3
741,tt14656632,Paradise City,,0,
742,tt14084160,Capitol One: Christmas Ad,2020.0,4,7.0
743,tt10726424,Die Hart,2020.0,1,6.3
744,tt7869070,The Fanatic,2019.0,0,4.1
745,tt10742930,Pitbull: 3 to Tango,2019.0,7,5.1
746,tt5862166,The Poison Rose,2019.0,0,4.7
747,tt7052494,Trading Paint,2019.0,0,4.4
748,tt6749318,Speed Kills,2018.0,0,4.3
749,tt1801552,Gotti,2018.0,0,4.8
750,tt3212232,I Am Wrath,2016.0,0,5.4
751,tt2788432,American Crime Story,2021.0,1,8.4
752,tt3608930,In a Valley of Violence,2016.0,0,6.0
753,tt6191810,Andrea Bocelli : Nelle Tue Mani,2015.0,7,5.3
754,tt3687310,Criminal Activities,2015.0,0,5.8
755,tt3727202,Life on the Line,2015.0,0,5.2
756,tt2376218,The Forger,2014.0,0,5.8
757,tt2520946,Kirstie,2014.0,1,5.0
758,tt11852776,John Travolta & Olivia Newton-John: I Think You Might Like It,2012.0,7,4.2
759,tt1615065,Savages,2012.0,0,6.5
760,tt1179034,From Paris with Love,2010.0,0,6.4
761,tt0976238,Old Dogs,2009.0,0,5.3
762,tt0397892,Bolt,2008.0,0,6.8
763,tt0427327,Hairspray,2007.0,0,6.7
764,tt0486946,Wild Hogs,2007.0,0,5.8
765,tt0441774,Lonely Hearts,2006.0,0,6.4
766,tt0401623,Magnificent Desolation: Walking on the Moon,2005.0,11,6.9
767,tt0377471,Be Cool,2005.0,0,5.6
768,tt0349710,Ladder 49,2004.0,0,6.5
769,tt0369672,A Love Song for Bobby Long,2004.0,0,7.1
770,tt0330793,The Punisher,2004.0,0,6.4
771,tt0264395,Basic,2003.0,0,6.5
772,tt0249478,Domestic Disturbance,2001.0,0,5.6
773,tt0244244,Swordfish,2001.0,0,6.5
774,tt0111945,The Drew Carey Show,2001.0,1,6.8
775,tt0219952,Lucky Numbers,2000.0,0,5.0
776,tt0185183,Battlefield Earth,2000.0,0,2.5
777,tt0144214,The General's Daughter,1999.0,0,6.4
778,tt0248271,"Our Friend, Martin",1999.0,5,6.8
779,tt0120633,A Civil Action,1998.0,0,6.6
780,tt0120863,The Thin Red Line,1998.0,0,7.6
781,tt0169376,Welcome to Hollywood,1998.0,0,4.9
782,tt0119942,Primary Colors,1998.0,0,6.7
783,tt0119592,Mad City,1997.0,0,6.3
784,tt0119094,Face/Off,1997.0,0,7.2
785,tt0120112,She's So Lovely,1997.0,0,5.9
786,tt0117038,Michael,1996.0,0,5.7
787,tt0117333,Phenomenon,1996.0,0,6.4
788,tt0115759,Broken Arrow,1996.0,0,6.1
789,tt0113161,Get Shorty,1995.0,0,6.9
790,tt0114928,White Man's Burden,1995.0,0,5.3
791,tt0110912,Pulp Fiction,1994.0,0,8.9
792,tt0107438,Look Who's Talking Now,1993.0,0,4.4
793,tt0101500,Boris and Natasha,1992.0,2,4.6
794,tt0102913,Shout,1991.0,0,5.3
795,tt0101844,Eyes of an Angel,1991.0,0,5.4
796,tt0100050,Look Who's Talking Too,1990.0,0,4.7
797,tt0101560,Chains of Gold,1990.0,0,5.2
798,tt0097778,Look Who's Talking,1989.0,0,5.9
799,tt0097314,The Experts,1989.0,0,4.8
800,tt0092620,Basements,1987.0,2,5.6
801,tt11973620,Jermaine Jackson: (The Closest Thing To) Perfect,1985.0,14,5.9
802,tt0089798,Perfect,1985.0,0,4.6
803,tt0283517,Olivia Newton-John: Twist of Fate,1984.0,7,6.8
804,tt6816190,Olivia Newton-John & John Travolta: Take a Chance,1983.0,7,6.4
805,tt0086494,Two of a Kind,1983.0,0,4.7
806,tt6816172,Olivia Newton-John: Twist of Fate,1983.0,7,7.4
807,tt0086361,Staying Alive,1983.0,0,4.7
808,tt0082085,Blow Out,1981.0,0,7.4
809,tt0081696,Urban Cowboy,1980.0,0,6.4
810,tt0072582,"Welcome Back, Kotter",1975.0,1,7.0
811,tt0077942,Moment by Moment,1978.0,0,3.1
812,tt0077631,Grease,1978.0,0,7.2
813,tt0076666,Saturday Night Fever,1977.0,0,6.8
814,tt0074236,The Boy in the Plastic Bubble,1976.0,2,5.7
815,tt0074285,Carrie,1976.0,0,7.4
816,tt0074027,Mr. T and Tina,1976.0,1,4.2
817,tt0075320,The Tenth Level,1976.0,2,6.8
818,tt0072869,The Devil's Rain,1975.0,0,5.1
819,tt0063928,Medical Center,1974.0,1,7.1
820,tt0071911,Nightmare,1974.0,2,6.0
821,tt0068126,The Rookies,1973.0,1,6.8
822,tt0066696,"Owen Marshall, Counselor at Law",1972.0,1,7.2
823,tt0068067,Notruf California,1972.0,1,7.8
824,tt6465742,Little America,,0,
825,tt3291150,The Expendables 4,,0,
826,tt6791350,Guardians of the Galaxy Vol. 3,2023.0,0,
827,tt5500218,Samaritan,2022.0,0,
828,tt16058736,Rocky IV: Rocky vs Drago - The Ultimate Director's Cut,2021.0,0,8.0
829,tt6334354,The Suicide Squad,2021.0,0,7.3
830,tt1206885,Rambo: Last Blood,2019.0,0,6.1
831,tt6772804,Escape Plan: The Extractors,2019.0,0,4.4
832,tt9398566,Mortal Kombat 11,2019.0,8,7.9
833,tt3588588,Backtrace,2018.0,0,3.8
834,tt6343314,Creed II,2018.0,0,7.1
835,tt6513656,Escape Plan 2: Hades,2018.0,0,3.9
